host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
12733096,2,64,0,5.62040086571715,2,0,0.0,1,0
88895712,1,214,0,5.017279836814924,4,11,0.36,1,0
795031,1,214,1,4.262679877041316,2,117,3.71,2,35
6834967,2,34,0,5.017279836814924,6,1,0.03,1,0
97657342,1,175,0,4.990432586778736,3,98,3.11,1,79
28966357,2,61,1,4.605170185988092,2,90,2.79,3,92
14370,1,151,0,4.836281906951478,7,1,0.03,1,0
102016115,1,216,1,4.836281906951478,2,89,2.78,1,310
101883929,1,19,0,5.209486152841421,4,83,2.82,1,254
16878736,1,13,1,4.02535169073515,2,16,0.52,1,311
5450219,1,19,0,5.545177444479562,3,16,0.52,1,33
39890192,2,95,0,5.081404364984463,45,17,0.54,12,281
39890192,2,95,0,5.081404364984463,45,16,0.52,12,345
102072740,2,206,1,4.330733340286331,1,2,0.06,1,0
61842904,1,158,0,4.836281906951478,30,6,0.23,3,55
24215329,1,13,1,4.110873864173311,2,0,0.0,1,0
102075715,1,13,1,4.394449154672439,1,1,1.0,1,350
101978485,2,198,0,4.836281906951478,1,59,1.82,1,88
102080453,1,13,1,4.007333185232471,1,166,5.09,2,0
45009,1,13,0,5.14166355650266,2,149,4.6,1,1
44498923,3,189,0,4.7535901911063645,3,143,4.43,1,3
59059294,1,108,1,4.189654742026425,4,7,0.22,1,0
1546439,2,64,1,3.9318256327243257,4,1,0.03,1,0
12475280,1,13,1,3.80666248977032,28,0,0.0,1,0
22541573,2,34,0,5.438079308923196,30,3,0.12,87,364
90095700,2,73,0,5.929589143389895,29,0,0.0,1,283
102103075,1,51,0,4.941642422609304,1,216,6.64,1,257
102108786,1,63,1,5.707110264748875,3,8,0.26,2,80
24360599,1,182,0,4.454347296253507,5,5,0.16,1,0
83627325,3,189,1,4.941642422609304,1,3,0.12,4,365
33626735,1,51,0,4.430816798843313,30,7,0.22,1,311
52835849,1,28,1,3.9318256327243257,7,0,0.0,2,89
102080453,1,13,1,3.912023005428146,1,153,4.72,2,0
7755859,2,64,0,4.795790545596741,6,46,1.75,1,40
101653570,1,214,1,4.382026634673881,2,167,5.14,3,21
8076496,3,4,1,4.110873864173311,4,6,0.28,1,96
35667639,2,188,1,5.170483995038151,1,6,0.19,1,180
7607175,2,119,1,4.330733340286331,5,1,0.05,1,157
20237633,3,166,1,3.9318256327243257,2,13,0.4,1,0
66823224,2,202,1,4.394449154672439,1,111,3.51,1,42
70963475,2,202,1,4.709530201312334,7,1,0.03,1,87
33924547,1,13,1,4.875197323201151,3,0,0.0,1,0
22195599,2,64,1,4.219507705176107,10,14,0.49,1,7
28189446,4,69,0,4.262679877041316,5,83,2.56,1,291
102218558,3,104,1,4.262679877041316,1,52,1.61,1,0
58390804,1,74,0,5.0369526024136295,3,64,2.07,1,277
102112347,1,151,0,5.860786223465865,2,22,0.69,1,21
391488,1,159,1,6.2166061010848646,1,0,0.0,1,89
102228163,1,31,0,4.51085950651685,7,1,0.07,3,50
25495114,2,64,0,5.187385805840755,9,22,0.71,1,0
12495861,2,202,1,4.110873864173311,1,0,0.0,1,0
30283594,2,95,0,5.91350300563827,30,1,0.06,121,345
61601937,3,220,1,3.713572066704308,1,7,0.23,1,0
102251846,1,19,0,5.081404364984463,2,127,3.9,1,270
64336536,1,214,1,4.564348191467836,4,0,0.0,1,0
73561233,2,119,1,4.465908118654584,5,0,0.0,1,0
78421449,1,13,1,5.303304908059076,2,0,0.0,1,0
26020769,1,159,1,4.605170185988092,2,5,0.16,1,364
84141567,3,123,1,4.189654742026425,4,0,0.0,3,0
100970583,3,217,1,3.828641396489095,4,22,0.68,2,266
27260699,1,28,2,3.367295829986474,1,117,4.56,4,118
10146370,2,35,0,5.075173815233827,6,39,1.31,1,351
102357305,1,85,0,5.525452939131784,5,40,1.32,1,70
11921184,2,64,1,4.454347296253507,2,37,1.2,1,6
55149412,2,119,0,5.081404364984463,1,73,2.38,4,229
20241220,1,13,1,3.9318256327243257,2,0,0.0,1,0
9439324,1,28,1,3.912023005428146,1,74,2.42,3,53
102383709,2,94,1,4.248495242049359,4,153,4.74,2,125
5568352,1,80,0,5.303304908059076,2,2,2.0,1,15
9549442,1,162,1,4.143134726391533,5,6,0.19,1,0
34506361,2,137,0,5.993961427306569,1,17,0.54,2,364
18192430,1,80,1,4.394449154672439,1,53,2.15,1,0
37433861,3,110,0,4.663439094112067,3,4,0.12,1,1
41191579,1,51,0,4.477336814478207,1,9,0.3,3,0
30593595,1,28,0,4.605170185988092,3,126,3.93,1,46
16494382,3,166,1,3.044522437723423,7,0,0.0,1,89
102415020,1,214,0,4.700480365792417,4,91,3.31,1,212
70403406,2,202,1,4.330733340286331,2,8,0.26,1,0
13454974,2,127,0,5.170483995038151,2,11,0.6,1,88
102478101,2,95,0,5.66988092298052,2,4,0.13,1,0
6119933,1,214,0,5.3471075307174685,2,23,0.72,2,11
102488175,1,28,0,4.330733340286331,2,84,2.61,1,322
102482048,1,28,1,3.58351893845611,2,106,3.26,4,349
61391963,2,201,0,4.770684624465665,30,1,0.75,91,311
102500495,1,60,0,4.394449154672439,1,127,6.54,1,7
18143446,2,95,0,5.525452939131784,15,1,0.35,1,52
4110869,2,94,1,3.9318256327243257,30,4,0.14,2,365
10398617,1,214,1,4.262679877041316,2,19,0.6,1,19
11727149,1,214,0,5.017279836814924,3,19,0.59,1,0
102518726,2,73,0,4.983606621708336,3,2,0.06,1,0
18351549,2,209,0,5.402677381872279,30,3,0.13,1,0
102526456,1,13,0,4.962844630259907,1,122,3.8,1,80
102526590,4,33,0,4.189654742026425,2,52,1.95,1,40
100781220,3,4,0,4.709530201312334,2,67,2.13,1,191
7455706,2,64,1,4.394449154672439,6,10,0.31,2,7
102482048,1,28,1,3.58351893845611,2,44,1.41,4,325
99602138,2,206,0,5.017279836814924,3,36,1.13,1,5
2719866,2,137,1,3.713572066704308,5,0,0.0,1,0
8439929,1,214,0,5.017279836814924,1,17,0.6,1,102
18240752,1,151,1,3.871201010907891,2,7,0.26,1,0
102624893,3,77,0,4.454347296253507,1,68,2.13,1,0
4702833,1,216,0,4.61512051684126,2,87,2.78,1,77
98697139,3,50,1,3.713572066704308,1,43,1.37,2,59
14566486,1,13,0,4.454347296253507,7,1,0.03,1,0
76536839,3,104,0,4.605170185988092,2,171,5.3,2,1
21444167,0,111,0,4.663439094112067,3,54,1.68,2,278
46382885,1,60,1,3.5263605246161616,2,119,3.69,1,277
11297371,1,28,1,3.9318256327243257,2,72,2.35,2,293
48815188,2,92,0,5.69035945432406,365,15,0.49,1,0
89759874,1,214,1,4.290459441148391,1,154,4.79,1,215
102731382,2,35,0,5.707110264748875,7,58,1.79,1,36
1939376,1,41,1,3.8918202981106265,20,24,0.78,1,304
40503875,3,4,1,4.02535169073515,1,94,2.91,2,0
5192686,1,159,1,4.61512051684126,2,90,2.95,2,0
3948843,1,80,0,5.198497031265826,2,5,0.16,1,18
102754726,1,13,0,5.707110264748875,2,34,1.11,1,180
26556695,2,127,0,7.601402334583733,2,3,0.38,6,364
26556695,2,127,0,6.928537818164665,1,12,0.39,6,365
58118452,1,13,1,3.9889840465642745,1,59,1.9,1,188
1583461,1,51,0,5.081404364984463,5,1,0.04,1,290
100842144,2,201,1,4.969813299576001,2,8,0.26,1,365
8715723,2,94,1,5.10594547390058,1,141,4.74,5,209
8715723,2,94,1,5.10594547390058,1,143,4.82,5,221
5237407,1,159,1,3.8918202981106265,2,74,2.38,2,20
102792338,2,112,2,4.189654742026425,4,0,0.0,1,0
99937669,2,64,1,4.262679877041316,1,209,6.45,1,203
102799406,3,123,0,5.075173815233827,5,25,0.97,2,299
1260413,1,214,1,4.499809670330265,5,26,0.8,3,0
102811343,3,4,0,4.61512051684126,1,131,4.12,1,8
69406365,2,201,1,4.110873864173311,1,27,0.88,2,0
6181203,1,51,1,3.7612001156935615,4,13,0.41,1,364
32209352,1,28,1,4.060443010546419,4,17,0.66,2,307
9193762,1,28,1,3.784189633918261,1,1,0.03,1,0
28966357,2,61,1,4.605170185988092,2,81,2.51,3,88
36669277,1,214,1,4.663439094112067,1,38,1.21,1,0
8794266,2,94,0,4.948759890378168,15,0,0.0,1,0
21503447,2,206,1,4.189654742026425,5,3,0.1,1,179
51501835,2,95,0,4.836281906951478,30,6,0.19,31,323
8616101,2,202,0,5.583496308781699,2,16,0.52,1,16
37712463,2,86,1,4.61512051684126,3,1,0.03,1,0
53635805,1,190,1,3.6635616461296463,2,1,0.03,1,0
48961085,3,4,1,4.48863636973214,5,7,0.22,1,0
102924482,2,94,1,4.110873864173311,4,41,1.31,1,98
73175609,1,216,0,5.075173815233827,2,32,0.99,1,0
59358,2,201,1,4.189654742026425,2,42,1.31,2,0
42271764,1,51,1,6.55250788703459,30,1,0.03,1,87
56551795,2,202,0,5.017279836814924,4,1,0.03,1,0
16973022,1,28,1,3.9318256327243257,1,4,0.12,1,0
58368740,1,13,1,4.262679877041316,1,1,0.03,1,0
16221357,1,151,1,5.420534999272286,15,4,0.13,1,0
10191995,2,35,1,4.127134385045092,5,25,0.79,2,20
102742122,3,181,1,4.795790545596741,1,31,1.03,1,352
11917115,1,214,1,4.709530201312334,3,0,0.0,1,0
5151544,1,52,0,4.158883083359672,4,54,1.71,1,344
65092392,1,28,1,4.189654742026425,3,72,2.26,1,179
101491116,1,52,2,3.258096538021482,1,64,2.02,6,0
5962328,3,77,0,4.969813299576001,30,4,0.22,15,7
8330977,2,127,0,5.288267030694535,2,47,1.46,1,13
19818873,1,91,1,4.499809670330265,1,86,2.7,1,173
103087934,1,51,0,5.068904202220232,4,61,1.92,1,264
4012934,2,209,0,4.836281906951478,7,12,0.38,1,0
2089329,2,61,0,5.525452939131784,3,6,0.22,1,0
10191995,2,35,1,4.787491742782046,6,117,3.65,2,207
103128664,2,202,1,4.859812404361672,7,71,2.21,1,171
103129069,1,13,0,5.135798437050262,3,44,1.4,1,64
103158392,2,112,1,4.7535901911063645,3,61,1.94,1,137
57307079,3,4,1,4.262679877041316,1,19,1.5,1,172
103131157,2,127,1,4.7535901911063645,1,2,0.08,1,88
2388537,2,130,1,4.61512051684126,3,6,0.19,2,0
24140532,1,13,1,3.9318256327243257,3,91,2.83,4,262
1301576,2,94,0,5.303304908059076,7,3,0.09,2,0
10437339,2,209,0,5.3981627015177525,10,8,0.27,2,0
31482341,2,103,1,3.828641396489095,5,30,0.94,2,0
2270624,2,94,0,5.318119993844216,3,13,0.42,2,0
21463097,2,137,0,5.198497031265826,7,95,3.01,1,87
18934273,0,147,1,3.713572066704308,1,1,0.03,1,0
92947863,1,74,1,3.7612001156935615,2,0,0.0,1,0
103270784,1,13,0,4.875197323201151,2,107,3.47,1,81
103277215,2,191,0,5.25227342804663,10,5,0.16,1,0
14315424,1,214,1,4.07753744390572,2,6,0.2,1,0
19966776,1,80,0,5.017279836814924,2,1,0.05,1,0
103345244,0,111,1,4.02535169073515,1,0,0.0,2,64
529412,2,34,0,5.198497031265826,4,46,1.48,1,0
103349564,1,214,0,5.525452939131784,2,53,1.68,1,2
23832321,1,13,0,5.017279836814924,2,14,0.46,1,0
61391963,2,201,0,4.836281906951478,30,11,0.38,91,342
22902354,1,214,1,3.912023005428146,3,7,0.32,1,37
278393,1,28,1,3.713572066704308,2,96,2.99,3,78
17638424,3,68,1,3.713572066704308,1,91,2.82,8,162
7265110,2,94,0,4.875197323201151,4,32,1.02,1,39
103273584,1,28,1,6.803505257608338,15,3,0.09,1,83
1810885,2,64,1,4.454347296253507,3,48,1.51,3,44
103367641,2,86,1,4.709530201312334,1,8,0.25,1,0
1778121,2,64,1,4.787491742782046,3,8,0.25,1,76
8455776,2,94,1,4.110873864173311,1,23,0.73,2,97
8925370,2,103,0,4.709530201312334,2,26,0.82,1,0
51035062,1,13,1,5.303304908059076,2,0,0.0,1,89
46707487,1,214,1,3.9318256327243257,2,77,2.44,1,107
5407657,1,151,0,4.709530201312334,5,48,1.52,1,0
19834899,2,34,0,5.198497031265826,2,146,4.55,1,259
38294216,3,181,1,4.330733340286331,10,7,0.27,4,197
103450258,3,110,0,4.663439094112067,4,12,0.39,1,335
103452342,3,110,0,4.663439094112067,4,21,0.69,1,352
10703290,2,201,0,5.707110264748875,2,19,0.6,3,179
1252820,1,214,1,4.110873864173311,5,72,2.35,1,7
78619120,3,4,0,4.61512051684126,4,78,2.74,1,201
101657794,3,22,1,4.795790545596741,1,77,2.39,6,361
57646925,1,76,1,3.58351893845611,2,0,0.0,1,0
88043058,1,13,1,3.828641396489095,1,45,1.47,4,361
103434234,2,202,0,5.545177444479562,2,65,2.04,1,5
88043058,1,13,1,3.713572066704308,1,41,1.34,4,352
4263511,1,74,1,3.7612001156935615,7,0,0.0,1,0
5162192,2,202,0,5.484796933490655,30,1,0.48,12,211
103545877,4,148,0,4.61512051684126,2,2,0.06,1,36
103554758,1,159,0,4.709530201312334,3,88,2.76,1,248
97148702,1,151,0,5.225746673713202,3,104,3.28,1,262
1499220,2,209,0,4.997212273764115,1,42,1.32,1,4
58503744,1,28,1,4.189654742026425,4,4,0.12,1,0
3142220,2,112,0,5.303304908059076,2,22,0.81,1,11
38764806,1,41,0,6.85751406254539,4,19,0.62,1,323
103597496,1,25,0,5.62040086571715,7,0,0.0,1,0
25039414,1,214,1,5.303304908059076,5,11,0.36,1,83
38866485,2,202,0,4.61512051684126,4,3,0.1,1,0
883283,2,64,0,5.860786223465865,2,0,0.0,1,0
103605111,3,220,1,3.828641396489095,2,36,1.13,1,52
103488282,3,189,1,4.330733340286331,1,122,3.78,5,0
103611173,1,28,2,4.110873864173311,1,0,0.0,1,0
103611863,1,89,1,3.713572066704308,2,7,0.22,1,318
9112269,3,4,0,4.31748811353631,2,21,0.89,1,0
103631576,1,13,0,4.61512051684126,2,5,0.16,1,0
778293,1,190,0,4.564348191467836,3,73,2.39,1,131
83542652,3,68,1,4.0943445622221,3,8,0.83,1,73
38503504,1,13,0,5.198497031265826,2,75,2.35,1,237
21679450,2,94,1,3.9318256327243257,2,0,0.0,2,0
103678761,2,112,0,5.081404364984463,3,9,0.28,1,0
16460821,1,214,0,4.941642422609304,4,2,0.07,1,0
101491116,1,52,2,2.995732273553991,2,76,2.4,6,120
19536090,2,178,0,5.929589143389895,2,14,0.73,2,335
102294498,2,61,0,4.912654885736052,1,45,1.4,1,0
57574248,2,127,0,5.170483995038151,3,0,0.0,3,0
84495247,1,13,0,5.135798437050262,4,78,2.54,1,84
2753243,3,4,1,4.04305126783455,3,0,0.0,1,0
64442357,2,201,0,5.303304908059076,4,2,0.07,1,0
41471799,1,28,0,4.7535901911063645,3,3,0.1,1,0
21660871,1,51,0,3.828641396489095,3,1,0.03,1,0
12201187,2,191,0,5.993961427306569,4,12,0.38,1,26
101657794,3,22,1,4.189654742026425,1,47,1.48,6,365
101491116,1,52,1,3.688879454113936,4,2,0.07,6,0
2448006,2,94,1,4.394449154672439,2,3,0.28,3,339
1301576,2,61,1,4.454347296253507,3,97,3.07,2,14
43936824,2,201,1,5.017279836814924,1,11,0.97,1,0
40639815,2,119,1,4.330733340286331,8,0,0.0,1,0
45404805,3,4,1,4.795790545596741,5,1,0.05,2,351
1753251,3,104,0,4.61512051684126,4,4,0.13,1,157
92272,2,86,1,4.330733340286331,2,18,0.88,3,62
5179523,1,214,1,4.5217885770490405,1,13,0.55,3,85
3587764,2,94,1,5.017279836814924,1,2,0.07,1,0
3619937,1,28,1,3.8501476017100575,7,26,0.91,2,0
100806,1,51,1,4.189654742026425,3,10,0.93,1,12
35980789,2,201,0,6.2166061010848646,1,5,0.16,1,362
103841276,1,28,1,3.828641396489095,1,158,4.93,2,201
103843016,1,13,1,3.9318256327243257,3,0,0.0,1,0
23423684,1,13,0,5.049856007249537,2,122,3.96,1,59
103848813,1,151,0,5.010635294096256,11,8,0.26,1,0
103850896,1,214,1,4.110873864173311,2,5,0.16,2,0
74895323,2,94,1,3.7612001156935615,7,3,0.1,1,53
64065593,2,127,1,5.293304824724492,2,23,0.75,13,329
102466916,2,94,1,3.828641396489095,30,6,0.25,6,164
95597107,1,51,0,4.875197323201151,4,3,0.1,1,13
27844914,1,13,1,3.80666248977032,14,38,1.24,2,45
3256433,2,119,0,5.525452939131784,30,3,0.19,7,4
102466916,2,94,1,3.9318256327243257,30,5,0.16,6,151
9737900,1,41,0,5.278114659230517,1,39,1.25,1,62
102466916,2,94,1,3.828641396489095,30,7,0.23,6,175
103862923,1,91,1,3.6375861597263857,3,4,0.13,1,0
519554,2,119,1,4.3694478524670215,2,46,1.45,5,341
46173411,2,206,0,4.394449154672439,8,4,0.13,1,0
103839925,2,206,0,5.303304908059076,5,0,0.0,1,0
519554,2,119,1,4.3694478524670215,2,7,0.23,5,365
103875907,2,94,1,3.58351893845611,1,4,0.12,1,0
86569571,3,117,1,3.970291913552122,1,0,0.0,1,0
19803201,1,91,0,5.017279836814924,3,0,0.0,2,364
103883083,1,74,1,3.5263605246161616,14,1,0.03,1,0
4122796,2,201,0,4.867534450455582,2,1,0.03,1,0
103281721,4,187,1,3.912023005428146,1,17,0.53,1,0
103892907,2,94,1,4.6443908991413725,1,2,0.06,1,0
10003145,2,64,0,5.017279836814924,2,85,3.33,1,194
7380558,1,13,1,3.737669618283368,7,9,0.28,1,0
6049738,2,64,1,4.343805421853684,30,4,0.13,2,0
31175000,1,13,0,4.795790545596741,3,9,0.31,3,298
44949168,2,202,0,5.123963979403259,3,3,0.09,1,0
14292409,3,4,0,4.564348191467836,4,20,0.63,1,0
103841276,1,28,1,3.58351893845611,1,148,4.63,2,169
15679125,2,95,2,4.605170185988092,1,8,0.26,1,365
75710434,2,94,0,5.017279836814924,2,81,2.57,1,63
21452718,2,169,1,4.189654742026425,20,2,0.34,1,0
200060,1,13,0,5.017279836814924,10,3,0.09,1,0
103981529,3,117,0,4.343805421853684,3,9,0.29,1,0
64065593,2,127,0,5.293304824724492,2,31,1.19,13,322
20327528,1,13,1,3.58351893845611,3,0,0.0,1,0
102278506,3,4,0,4.709530201312334,21,6,0.19,1,0
4366974,1,51,0,5.707110264748875,7,0,0.0,1,0
104025635,2,34,0,4.836281906951478,1,0,0.0,1,0
11017633,1,57,0,5.420534999272286,5,0,0.0,1,0
17108681,2,201,0,5.583496308781699,2,10,0.45,1,3
15980694,2,201,0,4.709530201312334,3,2,0.06,1,0
7051379,1,57,1,4.262679877041316,2,106,3.59,2,53
1151840,1,214,0,5.3981627015177525,5,1,0.03,1,0
26243457,1,13,0,4.394449154672439,3,6,0.24,1,0
104055319,2,64,1,4.02535169073515,3,12,0.37,1,4
104060705,2,115,0,4.7535901911063645,30,4,0.12,1,35
69613456,2,94,0,5.583496308781699,2,113,3.55,1,297
18939173,2,34,0,5.43372200355424,4,16,0.51,1,103
5187497,1,28,1,3.9318256327243257,1,2,0.06,2,0
15757322,2,61,0,5.638354669333745,2,53,2.29,2,12
101602599,3,220,1,4.330733340286331,3,9,0.28,2,7
24404906,1,214,0,4.795790545596741,5,1,0.16,1,0
8531067,2,202,0,5.525452939131784,2,2,0.07,1,0
19080025,2,127,1,5.860786223465865,4,0,0.0,1,0
104125363,3,117,1,4.262679877041316,4,1,0.16,1,0
104134325,2,94,0,4.912654885736052,2,113,3.58,1,86
801883,2,95,1,4.709530201312334,1,188,5.87,1,158
8872284,1,214,0,5.010635294096256,1,120,3.75,1,329
39261381,1,76,2,3.1354942159291497,1,20,1.28,2,160
104166155,1,60,1,3.912023005428146,2,18,0.59,2,90
69545883,2,127,1,6.802394763324311,2,2,0.06,12,365
24444281,2,94,1,3.713572066704308,5,4,0.22,1,0
104188124,1,60,0,4.262679877041316,2,62,1.94,1,40
1447642,1,85,0,5.831882477283517,3,12,0.4,1,63
1622733,1,91,0,4.330733340286331,2,14,0.7,1,93
24296233,3,11,0,3.9889840465642745,6,0,0.0,1,66
34320426,2,127,1,4.51085950651685,1,6,0.19,1,0
23006467,3,84,1,4.663439094112067,12,0,0.0,1,0
13394035,1,214,1,3.912023005428146,20,85,2.74,1,35
104254967,3,117,1,4.564348191467836,2,62,1.96,1,118
46627258,2,201,0,5.049856007249537,21,9,0.28,1,0
104262874,1,13,2,3.713572066704308,4,17,0.53,1,0
50087191,1,214,1,3.871201010907891,1,5,0.74,1,4
53179388,2,201,0,5.25227342804663,30,0,0.0,10,180
63393629,2,127,0,6.55250788703459,10,15,1.27,1,302
104273977,2,119,1,4.700480365792417,1,3,0.18,3,0
64065593,2,127,0,5.293304824724492,2,27,0.88,13,246
26784331,2,34,0,5.010635294096256,2,8,0.25,1,0
64476314,3,4,0,4.624972813284271,17,9,0.28,1,0
104348941,2,209,0,5.017279836814924,3,1,0.03,1,0
11402865,2,92,0,4.912654885736052,3,3,0.1,1,0
2622616,2,209,0,5.3981627015177525,4,0,0.0,1,0
85294325,2,201,1,4.394449154672439,4,19,0.6,1,0
8788534,1,28,0,4.442651256490317,4,88,2.88,1,155
86887132,3,105,0,4.605170185988092,2,13,1.71,2,365
10812002,2,95,1,4.61512051684126,2,2,0.09,3,0
83809962,1,60,2,3.9318256327243257,1,23,0.74,2,364
53179388,2,202,0,5.170483995038151,30,4,0.14,10,160
25599837,1,91,1,4.110873864173311,3,1,0.03,1,0
4087986,1,31,0,5.14166355650266,2,2,0.06,1,64
104497453,1,13,0,5.14166355650266,2,213,6.9,3,37
104500369,1,13,0,4.330733340286331,1,3,0.09,1,0
17995733,1,214,1,4.330733340286331,10,0,0.0,1,0
104516875,2,61,0,4.875197323201151,2,3,0.1,1,0
4372057,2,202,1,4.48863636973214,7,3,0.1,1,0
104350692,2,86,1,4.709530201312334,1,16,0.5,1,0
104542199,2,201,1,5.303304908059076,2,3,0.09,1,90
4233535,1,13,1,4.110873864173311,1,0,0.0,1,0
46812877,2,103,0,4.61512051684126,5,39,1.28,1,12
2407821,2,64,0,5.25227342804663,2,23,0.73,1,27
104558512,3,123,0,4.465908118654584,2,78,2.55,1,149
36420662,1,214,1,4.330733340286331,3,3,0.11,1,0
104568045,0,131,1,4.02535169073515,2,0,0.0,1,364
617427,1,41,0,4.983606621708336,2,4,0.13,1,0
104584267,0,131,1,4.330733340286331,1,3,0.32,1,365
104626152,1,13,1,5.303304908059076,2,3,0.09,4,189
2332386,1,91,0,4.465908118654584,4,2,0.06,1,0
83278784,2,94,0,5.081404364984463,1,41,1.56,1,273
15787004,1,28,1,4.0943445622221,3,11,0.46,5,0
87518679,2,95,0,5.638354669333745,5,1,0.03,1,0
1713011,2,103,0,4.499809670330265,14,14,0.57,1,4
27294350,1,28,1,4.02535169073515,3,0,0.0,1,0
31378,1,51,0,4.61512051684126,4,8,0.29,3,6
17285612,1,190,0,4.330733340286331,4,5,0.16,1,0
15792248,1,108,0,4.61512051684126,2,1,0.03,1,0
13324284,2,35,1,4.564348191467836,4,1,0.03,1,0
39872618,1,51,1,3.9318256327243257,3,7,0.31,1,249
8455543,2,34,0,6.396929655216146,2,3,0.33,1,54
96303866,3,44,1,3.80666248977032,4,8,0.27,1,3
13599766,2,130,1,4.394449154672439,8,3,0.1,1,79
7555939,2,86,1,4.189654742026425,5,7,0.26,1,0
49336986,1,74,0,4.59511985013459,2,27,0.96,1,168
8739010,2,64,0,4.882801922586371,2,15,0.49,1,11
9563496,3,166,1,4.248495242049359,7,0,0.0,1,0
24630962,1,214,1,4.262679877041316,10,17,0.61,1,0
17848497,1,51,1,3.58351893845611,3,2,0.07,1,0
10457196,1,151,0,5.303304908059076,31,2,0.17,11,310
104812805,4,46,1,3.555348061489413,4,51,1.69,8,316
29474145,3,3,0,4.61512051684126,2,48,1.57,1,167
104816559,1,18,1,4.454347296253507,3,30,1.15,1,90
104821930,2,201,0,4.795790545596741,1,9,0.28,1,0
11206175,3,123,1,3.6375861597263857,30,10,0.33,2,363
52347885,1,76,1,3.555348061489413,2,94,3.14,2,70
61391963,2,112,0,5.170483995038151,30,1,0.04,91,126
9195264,1,214,0,5.017279836814924,2,13,0.41,1,0
61804662,3,77,1,3.8918202981106265,1,54,1.72,2,113
104835356,1,190,1,4.30406509320417,1,10,0.36,3,121
104838182,2,202,1,4.454347296253507,7,14,0.51,1,0
104835356,1,190,1,4.248495242049359,1,32,1.14,3,292
4630888,2,64,0,5.14166355650266,1,36,1.14,1,36
104835356,1,190,1,4.204692619390966,1,24,0.8,3,324
49699620,2,201,0,5.303304908059076,2,1,0.03,3,0
69545883,2,127,1,6.684611727667927,3,1,0.03,12,365
69545883,2,127,1,7.377758908227872,3,2,0.08,12,365
104812805,4,2,1,3.555348061489413,4,39,1.39,8,347
104911818,1,41,1,5.420534999272286,365,0,0.0,1,90
62828813,2,119,1,4.248495242049359,3,47,1.5,1,217
15793354,1,51,0,4.30406509320417,2,4,0.16,1,0
9488965,1,158,1,4.836281906951478,1,0,0.0,1,15
633395,2,130,0,5.017279836814924,5,3,0.1,1,25
104927746,4,46,1,3.5263605246161616,4,18,0.83,7,322
104927746,4,46,1,3.49650756146648,4,30,1.2,7,342
104927746,4,180,1,3.58351893845611,4,10,0.34,7,323
69545883,2,127,1,6.476972362889683,3,1,0.03,12,365
104927746,4,46,1,3.49650756146648,4,23,0.87,7,312
104885443,3,4,1,4.454347296253507,2,57,1.86,2,306
69545883,2,127,1,6.551080335043404,3,1,0.03,12,365
69545883,2,127,1,6.684611727667927,3,1,0.03,12,365
88191,1,31,0,5.673323267171493,6,3,0.1,1,0
4198285,1,214,0,4.983606621708336,3,43,1.36,1,5
13224803,2,112,0,5.298317366548036,5,53,1.67,1,0
79060345,2,34,0,5.303304908059076,4,31,1.31,1,291
40744019,2,34,0,5.204006687076795,1,158,5.08,1,173
2642093,1,91,1,4.330733340286331,5,1,0.05,1,0
394223,1,182,0,4.875197323201151,4,1,0.03,1,0
105049322,3,50,0,4.836281906951478,1,16,0.52,1,157
105056232,2,92,0,5.707110264748875,5,0,0.0,1,0
93742479,2,201,0,5.525452939131784,2,10,0.33,1,0
105069538,2,61,0,5.170483995038151,1,8,0.29,1,66
3842134,1,91,1,4.0943445622221,20,7,0.27,3,342
44802851,1,214,0,5.198497031265826,4,63,2.02,1,1
700224,1,19,1,5.525452939131784,5,0,0.0,4,50
56878925,1,30,2,3.713572066704308,2,4,0.13,2,3
9584918,2,34,0,5.056245805348308,5,4,0.13,1,0
8572778,2,127,0,6.2166061010848646,2,4,0.13,1,91
66915031,2,206,1,4.189654742026425,2,55,5.54,1,5
7245581,2,206,0,4.23410650459726,150,4,0.25,19,338
3740293,2,202,1,4.110873864173311,14,1,0.04,1,0
6171011,2,61,0,5.017279836814924,7,4,0.3,1,127
1628075,1,80,0,5.583496308781699,31,33,1.2,1,281
6984985,2,127,0,5.634789603169249,5,3,0.1,1,0
104661811,4,2,1,4.663439094112067,1,12,0.39,1,89
105163782,2,94,0,4.709530201312334,2,60,1.92,1,47
17138432,1,91,0,4.875197323201151,4,10,0.33,1,0
105225099,2,201,0,6.2166061010848646,2,1,0.03,1,0
90658585,4,194,1,3.555348061489413,3,24,0.78,3,159
1626704,1,13,1,4.330733340286331,2,55,1.95,1,0
105025187,2,64,1,3.912023005428146,3,1,0.04,2,0
105239473,1,52,1,4.189654742026425,3,22,0.7,1,89
9372363,1,20,1,4.189654742026425,3,8,0.26,2,40
471153,1,214,0,5.707110264748875,7,2,0.09,1,352
105258361,2,202,1,4.61512051684126,3,38,1.21,1,14
104700532,1,13,1,4.02535169073515,1,1,0.03,1,6
1886695,1,28,1,4.262679877041316,2,16,0.87,1,29
15863391,1,41,1,3.912023005428146,5,16,0.53,1,0
44037475,1,13,1,3.9318256327243257,30,11,0.36,4,79
105315535,1,158,0,5.068904202220232,30,7,0.26,3,37
5187497,1,28,1,3.9318256327243257,4,0,0.0,2,0
